Timestamp,Heart Rate (BPM),SpO₂ (%),Airflow (0-1),Chest Movement (0-1),Breath Rate (RPM),Position
2024-01-16 05:37:14,62.4,97.3,1,0.988,13.4,side
2024-01-16 05:37:16,63.4,97.9,1,1,14.2,side
2024-01-16 05:37:18,62.8,97.5,1,0.999,13.2,side
2024-01-16 05:37:20,61.2,97.5,0.975,1,13.9,side
2024-01-16 05:37:22,64.1,98,1,0.959,15.2,side
2024-01-16 05:37:24,61.1,97.6,0.966,0.991,14.1,side
2024-01-16 05:37:26,60.7,97.5,0.988,1,14.4,side
2024-01-16 05:37:28,62.7,97.2,1,1,13.8,side
2024-01-16 05:37:30,59,97.7,1,1,13.7,side
2024-01-16 05:37:32,62.7,97.3,0.982,0.975,14.5,side
2024-01-16 05:37:34,62.5,97.3,1,0.945,13.7,side
2024-01-16 05:37:36,62,98,1,0.992,14.4,side
2024-01-16 05:37:38,61,97.4,1,0.991,13.7,side
2024-01-16 05:37:40,60.2,97.3,0.992,1,14.2,side
2024-01-16 05:37:42,61.8,97.9,0.99,1,14.7,side
2024-01-16 05:37:44,61.5,97,0.987,1,14.1,side
2024-01-16 05:37:46,62.6,97.4,1,1,14.4,side
2024-01-16 05:37:48,60.6,97,0.989,1,14.5,side
2024-01-16 05:37:50,63,97.5,0.924,0.975,14.8,side
2024-01-16 05:37:52,62.5,97.8,1,0.998,14.8,side
2024-01-16 05:37:54,59.6,97.3,0.994,1,13.5,side
2024-01-16 05:37:56,62.9,97.4,1,0.984,13.9,side
2024-01-16 05:37:58,61.8,97.3,1,0.99,13.5,side
2024-01-16 05:38:00,60.8,97.3,0.952,0.996,13.2,side
2024-01-16 05:38:02,60.5,97.2,0.972,0.97,14.1,side
2024-01-16 05:38:04,60.9,97.6,1,1,14.5,side
2024-01-16 05:38:06,62,97.7,1,0.948,13.7,side
2024-01-16 05:38:08,61.1,97.7,1,0.996,14.6,side
2024-01-16 05:38:10,62.4,97.5,1,0.963,14,side
2024-01-16 05:38:12,63.5,97.3,0.984,0.981,12.8,side
2024-01-16 05:38:14,61.6,97.7,0.949,0.976,14.2,side
2024-01-16 05:38:16,62.1,97.1,1,0.933,13.1,side
2024-01-16 05:38:18,61.2,97.6,0.942,1,14.2,side
2024-01-16 05:38:20,61.2,97.4,0.982,0.987,14,side
2024-01-16 05:38:22,63.3,97.4,1,1,14.2,side
2024-01-16 05:38:24,63.9,97.1,1,0.965,13.7,side
2024-01-16 05:38:26,60,97.6,0.973,0.973,13.6,side
2024-01-16 05:38:28,63.8,97.4,1,1,14.1,side
2024-01-16 05:38:30,60.2,97.5,1,1,14.1,side
2024-01-16 05:38:32,61.4,97.1,1,1,14,side
2024-01-16 05:38:34,61,97.3,0.952,0.979,14,side
2024-01-16 05:38:36,61.2,97.3,1,0.948,13.7,side
2024-01-16 05:38:38,59.9,97.4,0.976,0.97,14.3,side
2024-01-16 05:38:40,63.8,97.5,0.963,0.984,13.8,side
2024-01-16 05:38:42,62.3,97.1,1,1,13.9,side
2024-01-16 05:38:44,62,97.5,0.993,1,13.2,side
2024-01-16 05:38:46,60.7,97.4,0.972,0.947,13,side
2024-01-16 05:38:48,63.2,97.5,0.997,0.984,13.2,side
2024-01-16 05:38:50,62.5,97.3,1,1,14.1,side
2024-01-16 05:38:52,62.7,97.8,0.99,1,14.5,side
2024-01-16 05:38:54,61.3,97.6,1,1,13.8,side
2024-01-16 05:38:56,59.9,97.5,1,0.96,13.4,side
2024-01-16 05:38:58,61.5,98,0.939,0.967,14,side
2024-01-16 05:39:00,59.9,97.9,0.954,0.978,14.7,side
2024-01-16 05:39:02,62.3,97.5,0.929,0.999,13.2,side
2024-01-16 05:39:04,65.4,97.3,0.965,0.999,13.6,side
2024-01-16 05:39:06,63.5,97.7,0.98,0.997,14.4,side
2024-01-16 05:39:08,63.2,97.6,0.992,0.945,13.8,side
2024-01-16 05:39:10,59.2,97.4,1,1,13.5,side
2024-01-16 05:39:12,62.5,97.9,1,1,14.6,side
2024-01-16 05:39:14,64.9,97.4,1,0.96,14.6,side
2024-01-16 05:39:16,63,97.2,1,0.997,13.8,side
2024-01-16 05:39:18,63,97.4,0.95,1,13.6,side
2024-01-16 05:39:20,62.4,98,0.98,0.994,14.8,side
2024-01-16 05:39:22,60.7,97.6,1,0.953,14,side
2024-01-16 05:39:24,61.2,98,1,1,13.9,side
2024-01-16 05:39:26,60.7,97.1,0.99,0.999,15,side
2024-01-16 05:39:28,60.7,97.6,0.971,0.974,14.1,side
2024-01-16 05:39:30,62.9,97.5,0.988,1,13.5,side
2024-01-16 05:39:32,63,97,0.984,1,14.9,side
2024-01-16 05:39:34,61.6,97.5,0.973,0.99,14.2,side
2024-01-16 05:39:36,62.1,97.4,1,0.926,14,side
2024-01-16 05:39:38,64.7,97.8,0.925,0.993,13.8,side
2024-01-16 05:39:40,63,97.7,1,1,13.7,side
2024-01-16 05:39:42,60.5,96.9,0.981,1,12.8,side
2024-01-16 05:39:44,60,97.2,1,1,13.6,side
2024-01-16 05:39:46,62.9,97.4,0.967,1,13.8,side
2024-01-16 05:39:48,63.1,97.5,0.988,0.933,13.8,side
2024-01-16 05:39:50,64.8,97.1,0.982,1,14.4,side
2024-01-16 05:39:52,63.7,97.5,1,0.978,13.4,side
2024-01-16 05:39:54,62.5,97.3,1,0.999,14.1,side
2024-01-16 05:39:56,63,97,1,1,14.6,side
2024-01-16 05:39:58,62.3,97.9,0.997,1,14,side
2024-01-16 05:40:00,61,97.9,0.945,1,14.5,side
2024-01-16 05:40:02,64.1,98,1,0.997,14.2,side
2024-01-16 05:40:04,60.6,97.2,0.997,0.998,13.5,side
2024-01-16 05:40:06,63.7,97.3,0.997,1,13.8,side
2024-01-16 05:40:08,63,98,1,0.982,14.2,side
2024-01-16 05:40:10,61.6,97.1,1,0.977,13.6,side
2024-01-16 05:40:12,62.4,97.4,0.98,1,14.1,side
2024-01-16 05:40:14,62.5,97.9,0.965,1,14,side
2024-01-16 05:40:16,61.5,97.5,1,1,14.1,side
2024-01-16 05:40:18,62.3,97.8,1,0.969,13.9,side
2024-01-16 05:40:20,63,97.2,0.979,1,14.1,side
2024-01-16 05:40:22,64,97.3,0.991,1,14.2,side
2024-01-16 05:40:24,60.6,97.4,1,0.971,13.5,side
2024-01-16 05:40:26,62.3,97.3,0.934,0.992,13.8,side
2024-01-16 05:40:28,63.7,97.2,0.968,0.981,14.3,side
2024-01-16 05:40:30,59.3,97.4,1,0.965,13.1,side
2024-01-16 05:40:32,62.4,96.8,1,1,13.7,side
2024-01-16 05:40:34,62.1,97.9,1,0.994,13.4,side
2024-01-16 05:40:36,60.2,97,0.963,1,14.1,side
2024-01-16 05:40:38,62,97.6,0.971,0.987,14.5,side
2024-01-16 05:40:40,63.4,97.8,0.972,0.985,13.8,side
2024-01-16 05:40:42,61.6,97.7,0.972,0.992,13.8,side
2024-01-16 05:40:44,63.1,97.3,0.977,1,14.1,side
2024-01-16 05:40:46,59.1,97.8,0.953,1,14.9,side
2024-01-16 05:40:48,60.8,97,0.988,1,14.5,side
2024-01-16 05:40:50,64.2,97.8,1,1,14.4,side
2024-01-16 05:40:52,62,97.2,0.967,0.997,14.7,side
2024-01-16 05:40:54,62.8,97.1,0.998,0.991,13.4,side
2024-01-16 05:40:56,61.9,97.6,1,1,13.7,side
2024-01-16 05:40:58,62.4,97.8,0.99,1,15,side
2024-01-16 05:41:00,65.9,97.7,0.968,1,13.8,side
2024-01-16 05:41:02,63.5,97.5,1,0.945,13.9,side
2024-01-16 05:41:04,62.7,97.8,1,0.989,13.9,side
2024-01-16 05:41:06,64.5,97.1,0.962,0.987,14.6,side
2024-01-16 05:41:08,61,97.9,0.989,1,14,side
2024-01-16 05:41:10,61.4,97.6,0.964,0.993,14.7,side
2024-01-16 05:41:12,59.7,98.1,0.936,0.966,14.5,side
2024-01-16 05:41:14,61.2,98.1,1,0.936,13,side
2024-01-16 05:41:16,61.7,97.4,1,0.93,14.3,side
2024-01-16 05:41:18,64.1,98.1,1,0.996,14.3,side
2024-01-16 05:41:20,61.4,97.7,1,1,13.3,side
2024-01-16 05:41:22,58.8,97.4,1,1,13.4,side
2024-01-16 05:41:24,63,97.4,0.988,1,13.3,side
2024-01-16 05:41:26,61.9,97.9,0.951,0.99,13.9,side
2024-01-16 05:41:28,63,97.1,1,0.978,14.4,side
2024-01-16 05:41:30,58.7,97.9,0.989,1,14.1,side
2024-01-16 05:41:32,60.5,97.3,1,1,13.6,side
2024-01-16 05:41:34,60.3,97.8,1,0.979,14.4,side
2024-01-16 05:41:36,62.6,97.8,0.982,1,13.8,side
2024-01-16 05:41:38,62,97.6,1,0.943,14.8,side
2024-01-16 05:41:40,61.6,97,1,0.969,13.8,side
2024-01-16 05:41:42,60.2,97.2,0.976,0.978,14.8,side
2024-01-16 05:41:44,62.3,97.6,0.966,1,14.4,side
2024-01-16 05:41:46,61.5,97.7,1,1,13.4,side
2024-01-16 05:41:48,61.4,97.9,1,1,14.2,side
2024-01-16 05:41:50,62.5,97.3,0.99,0.982,13,side
2024-01-16 05:41:52,62.3,98,0.978,1,14.5,side
2024-01-16 05:41:54,64.4,97.8,0.965,1,13.5,side
2024-01-16 05:41:56,62,97.8,0.997,0.946,13.7,side
2024-01-16 05:41:58,63.3,97.7,1,1,13.3,side
2024-01-16 05:42:00,61.6,97,1,0.976,13.9,side
2024-01-16 05:42:02,60.6,97.2,0.994,1,13.4,side
2024-01-16 05:42:04,64,97.8,1,0.967,14.6,side
2024-01-16 05:42:06,61.1,97.4,1,0.996,13.5,side
2024-01-16 05:42:08,64.3,97,1,0.957,13.4,side
2024-01-16 05:42:10,63.2,97.8,0.913,0.953,14.6,side
2024-01-16 05:42:12,61.8,97.3,1,0.998,14.1,side
2024-01-16 05:42:14,64.2,97.6,1,1,14.5,side
2024-01-16 05:42:16,62.9,97.7,0.971,1,14.6,side
2024-01-16 05:42:18,63,97.5,1,0.964,13.6,side
2024-01-16 05:42:20,61.9,97.3,1,0.995,14.3,side
2024-01-16 05:42:22,63.2,97.4,0.936,0.999,13.7,side
2024-01-16 05:42:24,62.8,97.4,1,1,13.9,side
2024-01-16 05:42:26,61.3,97.3,1,1,13.8,side
2024-01-16 05:42:28,63.2,97.2,0.991,1,14.6,side
2024-01-16 05:42:30,62,98.2,1,1,13.7,side
2024-01-16 05:42:32,63.8,97.7,0.934,0.99,14,side
2024-01-16 05:42:34,61.6,97.6,0.97,1,14.1,side
2024-01-16 05:42:36,63.3,97.6,1,0.989,13.9,side
2024-01-16 05:42:38,61.2,97.1,0.981,0.985,13.8,side
2024-01-16 05:42:40,62.3,97.3,1,0.98,14.6,side
2024-01-16 05:42:42,62.7,97.3,1,1,15,side
2024-01-16 05:42:44,60.5,97.4,1,1,14.7,side
2024-01-16 05:42:46,61.6,98.2,0.947,1,14,side
2024-01-16 05:42:48,62.9,97.5,0.968,1,13.9,side
2024-01-16 05:42:50,59.8,97.3,0.986,1,13.4,side
2024-01-16 05:42:52,60.3,97.4,1,1,14,side
2024-01-16 05:42:54,61.8,97.6,0.986,1,13.5,side
2024-01-16 05:42:56,64.5,97.6,0.98,0.998,13.5,side
2024-01-16 05:42:58,59.5,97.4,0.948,0.997,13.3,side
2024-01-16 05:43:00,61.8,97.2,1,1,14.1,side
2024-01-16 05:43:02,63.4,97.2,1,1,13.9,side
2024-01-16 05:43:04,62.4,97.7,0.959,1,14.4,side
2024-01-16 05:43:06,63.4,97.5,0.995,0.979,13.9,side
2024-01-16 05:43:08,61.6,97.6,1,0.993,14.3,side
2024-01-16 05:43:10,63.5,97.8,1,0.953,13.6,side
2024-01-16 05:43:12,60.2,97.2,0.959,0.985,14.5,side
2024-01-16 05:43:14,61.4,97.7,0.999,1,14.4,side
2024-01-16 05:43:16,62.2,97.8,0.955,1,14.5,side
2024-01-16 05:43:18,59.6,96.6,1,0.988,14.6,side
2024-01-16 05:43:20,60.5,97.9,0.98,0.986,14.2,side
2024-01-16 05:43:22,60,97,1,0.965,14,side
2024-01-16 05:43:24,60.9,97.3,0.983,0.977,14.2,side
2024-01-16 05:43:26,62.9,97,1,0.985,13.5,side
2024-01-16 05:43:28,61.6,97.8,0.951,0.956,14.2,side
2024-01-16 05:43:30,60.7,96.9,1,0.993,14,side
2024-01-16 05:43:32,63.1,97.8,0.993,0.987,14,side
2024-01-16 05:43:34,61.9,97.3,1,1,14.5,side
2024-01-16 05:43:36,62.9,97.2,1,1,14.1,side
2024-01-16 05:43:38,62,97.8,1,0.97,13.2,side
2024-01-16 05:43:40,59.1,97.6,1,1,13.2,side
2024-01-16 05:43:42,61.9,97.7,1,1,14.2,side
2024-01-16 05:43:44,62.3,97.4,0.984,0.957,13.7,side
2024-01-16 05:43:46,60.4,97.9,0.993,1,14.4,side
2024-01-16 05:43:48,62.1,97.2,1,1,13.8,side
2024-01-16 05:43:50,60.7,97.3,0.943,0.985,14.4,side
2024-01-16 05:43:52,62.3,98,1,0.989,15,side
2024-01-16 05:43:54,61,97.6,1,0.977,14.9,side
2024-01-16 05:43:56,62.3,97.4,0.964,0.993,14.3,side
2024-01-16 05:43:58,59.1,97.2,1,0.981,14.8,side
2024-01-16 05:44:00,60.2,97.4,1,0.953,15,side
2024-01-16 05:44:02,64.3,97.7,0.999,1,14,side
2024-01-16 05:44:04,61.1,97.5,0.987,0.981,14.4,side
2024-01-16 05:44:06,59.8,97.2,0.971,1,14.3,side
2024-01-16 05:44:08,64.2,98.1,1,1,14.2,side
2024-01-16 05:44:10,61.2,97.8,1,0.934,13.2,side
2024-01-16 05:44:12,61,97.5,0.991,1,13.4,side
2024-01-16 05:44:14,62.1,97.7,0.975,0.955,12.9,side
2024-01-16 05:44:16,62,97.2,0.975,0.997,14.4,side
2024-01-16 05:44:18,62.9,96.9,0.983,1,14.8,side
2024-01-16 05:44:20,60.6,97.7,0.961,0.993,13.7,side
2024-01-16 05:44:22,63,97.5,0.966,0.997,13.9,side
2024-01-16 05:44:24,62.8,97.6,1,1,13.5,side
2024-01-16 05:44:26,59.7,97.7,1,0.995,12.9,side
2024-01-16 05:44:28,62.8,97.8,0.965,1,13,side
2024-01-16 05:44:30,61.8,97.9,0.984,1,14.3,side
2024-01-16 05:44:32,65.7,97.3,1,1,14.2,side
2024-01-16 05:44:34,63.3,97.7,0.983,0.997,14.1,side
2024-01-16 05:44:36,60.7,97.5,0.986,1,13.4,side
2024-01-16 05:44:38,59.9,97.7,0.972,0.961,13.5,side
2024-01-16 05:44:40,61.9,97.6,0.976,0.992,14.5,side
2024-01-16 05:44:42,62.8,97.6,0.981,1,14.6,side
2024-01-16 05:44:44,59.8,97.5,0.97,0.951,13.6,side
2024-01-16 05:44:46,65.3,97.4,0.992,0.976,14.2,side
2024-01-16 05:44:48,62.7,97.8,1,1,14,side
2024-01-16 05:44:50,61.5,97.2,1,0.991,13.9,side
2024-01-16 05:44:52,62.8,97.6,0.955,0.943,14.3,side
2024-01-16 05:44:54,60,97.6,1,1,13.4,side
2024-01-16 05:44:56,62.8,97.6,0.983,1,14.2,side
2024-01-16 05:44:58,62.7,97.5,1,0.997,14,side
2024-01-16 05:45:00,60.8,97.8,0.993,1,13.5,side
2024-01-16 05:45:02,62.8,97.7,0.987,1,13.8,side
2024-01-16 05:45:04,62.8,97.2,1,1,14.4,side
2024-01-16 05:45:06,64.4,97.9,0.987,0.975,15.3,side
2024-01-16 05:45:08,61.8,97.8,1,1,13.6,side
2024-01-16 05:45:10,61.7,97.6,1,1,14,side
2024-01-16 05:45:12,63.1,97.3,0.981,1,13.9,side
2024-01-16 05:45:14,62.8,97,1,0.998,14.3,side
2024-01-16 05:45:16,61.3,97.1,0.973,0.992,14.4,side
2024-01-16 05:45:18,63.5,98,1,0.974,13.9,side
2024-01-16 05:45:20,60.4,97.2,1,1,13,side
2024-01-16 05:45:22,63,97.8,0.994,0.957,13.4,side
2024-01-16 05:45:24,62.8,97.3,1,1,14.1,side
2024-01-16 05:45:26,58.4,97.8,1,1,14.5,side
2024-01-16 05:45:28,62.4,97.9,0.967,0.915,13.7,side
2024-01-16 05:45:30,66.3,97.8,0.982,0.985,14.8,side
2024-01-16 05:45:32,62.2,97.6,1,1,14.1,side
2024-01-16 05:45:34,61.3,97.7,0.99,1,14,side
2024-01-16 05:45:36,62.5,97.7,1,0.998,13.4,side
2024-01-16 05:45:38,61.1,97.5,0.984,0.975,13.5,side
2024-01-16 05:45:40,61.2,97.5,0.989,1,14.3,side
2024-01-16 05:45:42,61.3,97.4,0.989,0.979,14.3,side
2024-01-16 05:45:44,61.7,98.1,0.969,0.973,15.1,side
2024-01-16 05:45:46,60.5,97.5,0.978,0.95,13.4,side
2024-01-16 05:45:48,61,97.9,1,0.991,13.9,side
2024-01-16 05:45:50,61.8,97.4,0.995,1,13.6,side
2024-01-16 05:45:52,59.8,98,0.989,1,13.2,side
2024-01-16 05:45:54,63.2,97.6,0.997,1,14,side
2024-01-16 05:45:56,61.3,98.2,1,1,14.6,side
2024-01-16 05:45:58,60.2,97.2,1,1,13.5,side
2024-01-16 05:46:00,60.7,97.3,0.981,0.994,13.9,side
2024-01-16 05:46:02,59.2,98,1,0.985,13.9,side
2024-01-16 05:46:04,63.7,97.5,0.979,1,13.6,side
2024-01-16 05:46:06,59.6,97.9,1,1,14.5,side
2024-01-16 05:46:08,59.5,97.6,0.97,0.962,13.5,side
2024-01-16 05:46:10,62.3,97.6,1,0.996,14.1,side
2024-01-16 05:46:12,62.8,97.4,0.98,1,14.8,side
2024-01-16 05:46:14,59.1,97.6,1,0.988,14,side
2024-01-16 05:46:16,62.1,97.4,1,1,13.7,side
2024-01-16 05:46:18,59.6,97.2,1,1,12.9,side
2024-01-16 05:46:20,63.8,97.2,1,1,13.9,side
2024-01-16 05:46:22,61,97.5,0.984,0.969,14,side
2024-01-16 05:46:24,63.1,97.7,1,1,15.2,side
2024-01-16 05:46:26,61.4,97.5,1,0.964,13.6,side
2024-01-16 05:46:28,63.3,97.2,0.99,0.981,14.5,side
2024-01-16 05:46:30,62.1,97.4,0.961,1,14.4,side
2024-01-16 05:46:32,63,97,0.925,1,14.4,side
2024-01-16 05:46:34,62.6,97.2,1,0.983,14.2,side
2024-01-16 05:46:36,64,97.5,0.994,0.953,13.4,side
2024-01-16 05:46:38,61,97.7,1,1,15,side
2024-01-16 05:46:40,60.7,97.6,1,1,14.1,side
2024-01-16 05:46:42,64.4,97.2,1,1,14.3,side
2024-01-16 05:46:44,64.3,97.1,0.983,0.943,14.4,side
2024-01-16 05:46:46,63.1,97.4,1,0.953,14,side
2024-01-16 05:46:48,62,97,0.965,0.94,14.5,side
2024-01-16 05:46:50,63.4,97.5,1,1,13.9,side
2024-01-16 05:46:52,60.9,97.4,1,0.982,14,side
2024-01-16 05:46:54,61.7,97.7,0.938,0.977,13.2,side
2024-01-16 05:46:56,60.5,97.1,1,0.995,14.3,side
2024-01-16 05:46:58,61.1,97,0.994,0.999,14.5,side
2024-01-16 05:47:00,63.6,97,1,1,14.9,side
2024-01-16 05:47:02,62.9,97.8,0.985,0.984,13.9,side
2024-01-16 05:47:04,58.3,98,1,1,13.7,side
2024-01-16 05:47:06,59.3,97.9,0.984,0.987,14.3,side
2024-01-16 05:47:08,58.9,97.4,1,0.998,13.6,side
2024-01-16 05:47:10,62.8,97.5,0.992,1,13.7,side
2024-01-16 05:47:12,63.4,97.2,1,0.957,13.1,side
2024-01-16 05:47:14,62.6,97.7,0.999,0.973,14.3,side
2024-01-16 05:47:16,61.5,97.8,1,0.94,13.7,side
2024-01-16 05:47:18,62,97.4,1,0.978,13.3,side
2024-01-16 05:47:20,61,97.6,1,0.998,14,side
2024-01-16 05:47:22,61.5,97.7,0.964,0.974,13.5,side
2024-01-16 05:47:24,60.9,97.2,0.963,0.994,14.4,side
2024-01-16 05:47:26,60.2,97.9,1,1,14.3,side
2024-01-16 05:47:28,63.7,97.4,1,1,13.8,side
2024-01-16 05:47:30,63.8,98,0.983,0.992,14.4,side
2024-01-16 05:47:32,63.2,97.2,1,1,13.9,side
2024-01-16 05:47:34,61.6,98.1,1,0.967,13,side
2024-01-16 05:47:36,61.1,97.4,1,1,13.8,side
2024-01-16 05:47:38,61.3,97.6,0.988,1,13.6,side
2024-01-16 05:47:40,63.3,97.6,0.987,1,13.7,side
2024-01-16 05:47:42,62.3,97.1,1,0.989,15.3,side
2024-01-16 05:47:44,62.1,97.1,1,0.981,13.8,side
2024-01-16 05:47:46,61.5,97.7,0.973,1,13.9,side
2024-01-16 05:47:48,63.1,97.3,1,1,15,side
2024-01-16 05:47:50,61.3,97.7,1,1,13.8,side
2024-01-16 05:47:52,62.6,97.6,1,0.969,13.7,side
2024-01-16 05:47:54,59.9,97.7,1,0.971,13.8,side
2024-01-16 05:47:56,63.7,97.3,0.985,0.96,14.2,side
2024-01-16 05:47:58,61.7,97.9,1,1,14.2,side
2024-01-16 05:48:00,62.6,97.6,1,1,14.1,side
2024-01-16 05:48:02,61.8,97,1,1,14.4,side
2024-01-16 05:48:04,63.1,97.6,1,1,14.3,side
2024-01-16 05:48:06,62.3,97.6,1,0.96,14.1,side
2024-01-16 05:48:08,62.9,97.7,0.943,0.985,14,side
2024-01-16 05:48:10,64.6,97.3,1,1,13.9,side
2024-01-16 05:48:12,59.4,97.3,0.982,1,13.7,side
2024-01-16 05:48:14,58.9,97.4,1,0.974,14.5,side
2024-01-16 05:48:16,62.8,98,0.992,1,13.9,side
2024-01-16 05:48:18,60.4,97.9,0.988,0.975,14.4,side
2024-01-16 05:48:20,62.1,97.5,1,1,14.5,side
2024-01-16 05:48:22,62.9,97,1,1,13.2,side
2024-01-16 05:48:24,65.9,97.7,0.999,1,14.5,side
2024-01-16 05:48:26,61.2,97.9,1,1,14.2,side
2024-01-16 05:48:28,61.9,97.1,1,0.972,14.6,side
2024-01-16 05:48:30,63.6,97.5,0.996,0.983,13.9,side
2024-01-16 05:48:32,62.4,97.1,1,1,13.6,side
2024-01-16 05:48:34,62.7,97.7,0.965,1,14.4,side
2024-01-16 05:48:36,64.9,98.1,1,0.972,13.6,side
2024-01-16 05:48:38,64.1,97.4,1,1,14.7,side
2024-01-16 05:48:40,60,97.8,0.993,0.987,13.4,side
2024-01-16 05:48:42,62.4,97.4,0.996,0.979,14,side
2024-01-16 05:48:44,60,97.9,0.99,1,13.7,side
2024-01-16 05:48:46,62.7,97.7,1,0.993,14.2,side
2024-01-16 05:48:48,61.8,97.4,1,0.954,13.5,side
2024-01-16 05:48:50,62.2,97.9,0.946,1,14.4,side
2024-01-16 05:48:52,62.2,97.4,0.98,0.989,13.8,side
2024-01-16 05:48:54,62.8,97.8,0.994,1,14.2,side
2024-01-16 05:48:56,61.9,97.1,0.973,1,13.9,side
2024-01-16 05:48:58,59.1,97.5,1,0.997,14.5,side
2024-01-16 05:49:00,63.4,97.8,0.96,1,13.9,side
2024-01-16 05:49:02,61.1,98,0.945,1,14.3,side
2024-01-16 05:49:04,61.4,97.3,0.995,1,14.1,side
2024-01-16 05:49:06,61.9,97.2,1,1,15.2,side
2024-01-16 05:49:08,60.9,97.7,0.986,1,13.4,side
2024-01-16 05:49:10,63.7,97.1,1,0.994,14.1,side
2024-01-16 05:49:12,63.4,97.3,0.975,0.952,14.4,side
2024-01-16 05:49:14,63.1,97.3,1,0.984,13.5,side
2024-01-16 05:49:16,61.9,97.4,1,0.979,14,side
2024-01-16 05:49:18,63.8,97.8,0.984,0.993,14.9,side
2024-01-16 05:49:20,62.7,98.1,0.977,0.954,13.9,side
2024-01-16 05:49:22,64.4,97.2,0.999,1,13.7,side
2024-01-16 05:49:24,62.1,97.6,1,0.949,13.7,side
2024-01-16 05:49:26,63.5,97.3,1,1,14.9,side
2024-01-16 05:49:28,59.3,97.6,1,0.919,13.9,side
2024-01-16 05:49:30,63.8,97.6,1,0.958,13.3,side
2024-01-16 05:49:32,61.8,97.8,1,0.997,14.4,side
2024-01-16 05:49:34,62.8,98.1,0.943,0.982,14,side
2024-01-16 05:49:36,62.8,97.2,1,0.929,14.2,side
2024-01-16 05:49:38,63.5,97.2,0.945,1,13.5,side
2024-01-16 05:49:40,63.2,97.7,0.98,1,13.8,side
2024-01-16 05:49:42,64.9,97.4,0.948,0.966,14.6,side
2024-01-16 05:49:44,62.4,97.6,1,1,13.8,side
2024-01-16 05:49:46,61.9,97.3,0.949,0.964,13.9,side
2024-01-16 05:49:48,60.8,98.1,0.996,0.967,13,side
2024-01-16 05:49:50,61.8,97.3,1,0.987,13.5,side
2024-01-16 05:49:52,59.4,98.2,1,0.936,14.6,side
2024-01-16 05:49:54,61.4,97.3,1,0.977,13.3,side
2024-01-16 05:49:56,63.6,97,0.987,0.991,13.5,side
2024-01-16 05:49:58,63,97.5,1,0.958,14.5,side
2024-01-16 05:50:00,61.5,97.3,0.944,0.981,14.2,side
2024-01-16 05:50:02,62.7,97.6,1,0.93,14,side
2024-01-16 05:50:04,61.9,97.7,1,1,14.4,side
2024-01-16 05:50:06,64.6,97.5,0.963,0.971,12.9,side
2024-01-16 05:50:08,60.5,97.6,0.976,0.995,14.2,side
2024-01-16 05:50:10,59.8,96.8,1,0.961,14.1,side
2024-01-16 05:50:12,63.2,97.4,1,1,14.1,side
2024-01-16 05:50:14,62.6,97.4,0.979,0.981,14,side
2024-01-16 05:50:16,61.9,97.3,0.998,0.999,13.9,side
2024-01-16 05:50:18,61.2,97.4,0.984,0.988,13.7,side
2024-01-16 05:50:20,60.4,97.3,0.985,1,14.8,side
2024-01-16 05:50:22,63.8,97.1,1,0.97,13.5,side
2024-01-16 05:50:24,63.9,97.8,1,1,13.6,side
2024-01-16 05:50:26,62.6,97.6,1,1,13.6,side
2024-01-16 05:50:28,62.9,97.7,1,0.949,13.9,side
2024-01-16 05:50:30,60,97.6,0.985,1,14.5,side
2024-01-16 05:50:32,63.7,97.5,1,1,13.6,side
2024-01-16 05:50:34,61.2,97.3,1,1,15.4,side
2024-01-16 05:50:36,62.1,97.2,1,1,14.6,side
2024-01-16 05:50:38,59.8,97.6,0.99,0.975,13.8,side
2024-01-16 05:50:40,60.9,97.7,1,0.992,13.7,side
2024-01-16 05:50:42,61.8,97.3,1,1,14,side
2024-01-16 05:50:44,59.4,97.3,1,0.958,14.2,side
2024-01-16 05:50:46,60.8,96.8,1,1,14.7,side
2024-01-16 05:50:48,61.5,97.8,1,1,13.8,side
2024-01-16 05:50:50,61.8,97.6,0.99,1,13.6,side
2024-01-16 05:50:52,60.8,97.5,0.927,1,13.4,side
2024-01-16 05:50:54,60,97.4,1,1,14.7,side
2024-01-16 05:50:56,61.8,97.2,0.99,0.994,14.2,side
2024-01-16 05:50:58,63.3,97.4,0.969,0.987,14.1,side
2024-01-16 05:51:00,61.4,97.2,1,0.99,12.9,side
2024-01-16 05:51:02,60.5,97.5,1,0.956,14.5,side
2024-01-16 05:51:04,62.3,97.6,1,0.982,13.6,side
2024-01-16 05:51:06,63.8,97.4,0.959,0.988,14.2,side
2024-01-16 05:51:08,62.7,97.6,0.984,1,14.5,side
2024-01-16 05:51:10,60.8,97.4,1,1,13.3,side
2024-01-16 05:51:12,61,97.5,1,1,13.7,side
2024-01-16 05:51:14,60.8,97.6,0.985,0.918,14.5,side
2024-01-16 05:51:16,61.1,97.5,1,1,14.3,side
2024-01-16 05:51:18,61.7,97.8,0.986,0.942,13.9,side
2024-01-16 05:51:20,61.1,97.5,0.983,0.952,14.6,side
2024-01-16 05:51:22,62.6,98,0.988,0.994,14.5,side
2024-01-16 05:51:24,63.6,97.1,0.963,1,13.8,side
2024-01-16 05:51:26,62.9,97.1,1,1,14.1,side
2024-01-16 05:51:28,57.5,97.9,0.984,0.977,13.9,side
2024-01-16 05:51:30,61.4,97.3,0.937,0.974,14.1,side
