timestamp,heartRate,spo2,breathRate,breathDepth,temperature
2026-02-24 01:37:50,54.9,98.3,13.8,3.2,36.4
2026-02-24 01:38:00,57,99.5,12.7,3.2,36.4
2026-02-24 01:38:10,55.3,98.9,16.1,4.6,36.7
2026-02-24 01:38:20,57,98.3,16.4,2.3,36.8
2026-02-24 01:38:30,54.8,95.1,12.1,2.9,36.7
2026-02-24 01:38:40,57.8,96.6,19.8,3.1,36.1
2026-02-24 01:38:50,54.3,95,18.3,4.1,36.7
2026-02-24 01:39:00,56.8,99.6,14.8,3.7,36.2
2026-02-24 01:39:10,55.2,99.1,19.4,4,37
2026-02-24 01:39:20,56.8,95.3,12.9,2.1,36
2026-02-24 01:39:30,57.7,96.5,18.6,2.3,37.3
2026-02-24 01:39:40,56.4,96.6,15.8,4.2,36.6
2026-02-24 01:39:50,55.7,98.2,19.5,2.4,36.7
2026-02-24 01:40:00,57.2,97.5,14.6,2.1,36.1
2026-02-24 01:40:10,57.4,96.8,16.4,4.8,36.7
2026-02-24 01:40:20,55.3,98.3,14.1,3.1,37.4
2026-02-24 01:40:30,57.1,99.6,14.5,2.3,37.5
2026-02-24 01:40:40,55.9,96.2,19,2.2,37.4
2026-02-24 01:40:50,56.3,97.3,14.9,4.4,37.4
2026-02-24 01:41:00,54.2,96.6,17.1,4.9,36.8
2026-02-24 01:41:10,55,99.4,14.8,2.5,37.2
2026-02-24 01:41:20,56.5,97.4,15.7,3.8,36.3
2026-02-24 01:41:30,57.4,97.4,19.6,2.3,36.5
2026-02-24 01:41:40,56.6,99.4,18.9,2,37.5
2026-02-24 01:41:50,56.2,97,15.6,2.6,37.3
2026-02-24 01:42:00,54.9,95.7,14.2,2.6,37.3
2026-02-24 01:42:10,56.7,97.4,18.5,4.7,36
2026-02-24 01:42:20,54.1,99.8,18.4,2.5,36.8
2026-02-24 01:42:30,55.6,97.8,17.1,2.9,36.5
2026-02-24 01:42:40,55.6,97,15.2,2.1,37.2
2026-02-24 01:42:50,57.6,97.8,17.4,3.7,36.1
2026-02-24 01:43:00,57.1,97.1,18.3,4.5,36.6
2026-02-24 01:43:10,55.1,95.6,15.5,5,36.9
2026-02-24 01:43:20,54.7,95.4,17.9,4.1,36.6
2026-02-24 01:43:30,56.7,98.8,15.3,3.1,37.1
2026-02-24 01:43:40,57.6,97.6,12.3,3.2,36.5
2026-02-24 01:43:50,56.4,95.1,16.2,2.5,36.7
2026-02-24 01:44:00,55.9,100,12.5,2.8,36
2026-02-24 01:44:10,54.9,97.5,13.2,4.9,36.7
2026-02-24 01:44:20,57.7,98.8,12.8,4.2,36.1
2026-02-24 01:44:30,53.9,99,17.4,3.9,36.5
2026-02-24 01:44:40,56.9,99.2,12.5,2.7,36.4
2026-02-24 01:44:50,57.5,98.7,18.3,2.9,36.9
2026-02-24 01:45:00,55,97.2,14.5,3.2,36.5
2026-02-24 01:45:10,54.5,97.7,19,4.6,37.4
2026-02-24 01:45:20,54.4,98.5,12.3,4,37
2026-02-24 01:45:30,54.4,95,13,4.1,36.5
2026-02-24 01:45:40,54.3,99.8,16.2,3.7,36.2
2026-02-24 01:45:50,55.4,99.3,15.2,4.4,36.7
2026-02-24 01:46:00,55.7,99.6,13.1,3,36.9
2026-02-24 01:46:10,54.9,98.9,18.5,3.9,37.2
2026-02-24 01:46:20,57.4,97.3,16.5,4.2,37.4
2026-02-24 01:46:30,56.4,99,16.8,3.9,36.8
2026-02-24 01:46:40,55.6,98,14.8,4.9,37.3
2026-02-24 01:46:50,53.9,95.2,16.9,4.7,36.3
2026-02-24 01:47:00,57.3,95.7,12.8,4.1,36.6
2026-02-24 01:47:10,56.6,95.1,17.4,3.9,37.3
2026-02-24 01:47:20,56.8,96.3,15.4,2.8,36.6
2026-02-24 01:47:30,56,95.3,14.2,2.6,36.5
2026-02-24 01:47:40,57.4,98.4,19.6,4,36.5
2026-02-24 01:47:50,55.8,99.5,17.8,5,36.4
2026-02-24 01:48:00,54.7,98.9,18.8,2.4,36
2026-02-24 01:48:10,56,95.1,15.2,2.8,36.3
2026-02-24 01:48:20,55.6,95.6,13.8,4.2,37.2
2026-02-24 01:48:30,55.2,99,13.4,3.9,36.6
2026-02-24 01:48:40,57.5,99.8,17.9,4.6,36.8
2026-02-24 01:48:50,57,95,19.7,3.2,36.2
2026-02-24 01:49:00,54.3,98.6,17.7,4.4,36.8
2026-02-24 01:49:10,54.9,99.1,19.5,2.9,37.1
2026-02-24 01:49:20,55.9,96.4,12.9,3.4,36.3
2026-02-24 01:49:30,55.9,97.6,15.6,4.4,36.4
2026-02-24 01:49:40,55.1,95.9,18.3,3.3,37.1
2026-02-24 01:49:50,55.9,97.3,12.3,3.2,36.6
2026-02-24 01:50:00,55,97.3,19.2,3.2,36.7
2026-02-24 01:50:10,56.5,99.2,17.5,4.9,37.2
2026-02-24 01:50:20,55.2,97.6,19.6,2.3,37.2
2026-02-24 01:50:30,57.1,97.3,13.8,3.4,36.6
2026-02-24 01:50:40,57.1,96.3,15.9,4.2,36.6
2026-02-24 01:50:50,54.6,96,18.6,2.9,36.3
2026-02-24 01:51:00,56.6,98.3,19.6,4.9,37.4
2026-02-24 01:51:10,55.7,95.7,12.6,3.6,37.3
2026-02-24 01:51:20,57.2,97.3,18.4,3.5,36.5
2026-02-24 01:51:30,57.6,95.9,15.8,2.2,36.7
2026-02-24 01:51:40,55.7,95.1,16.6,4.8,37.4
2026-02-24 01:51:50,54.5,98.8,17.7,2.4,36.7
2026-02-24 01:52:00,55.3,95.2,16.3,4.6,36.5
2026-02-24 01:52:10,57.5,95.5,18.2,3.5,36.6
2026-02-24 01:52:20,56.7,96.8,18.7,3.6,37.2
2026-02-24 01:52:30,56.5,97.1,13.5,3.1,37
2026-02-24 01:52:40,55,99.4,19.8,2.8,37.1
2026-02-24 01:52:50,57.2,99.8,18.2,2.8,36.5
2026-02-24 01:53:00,53.9,97.1,12.6,2.8,36.5
2026-02-24 01:53:10,55.1,96,17.5,2.7,37.5
2026-02-24 01:53:20,57,99.7,14.8,4.4,36.6
2026-02-24 01:53:30,56.5,98.5,14.9,2.2,36.9
2026-02-24 01:53:40,53.9,97.8,17.9,4.6,36.1
2026-02-24 01:53:50,56.4,98.7,15.8,3.8,36.6
2026-02-24 01:54:00,56.1,96.1,15,3.2,36.6
2026-02-24 01:54:10,55.1,95.8,14.5,4.8,36.2
2026-02-24 01:54:20,54.4,95.6,19.5,4.4,37.3
2026-02-24 01:54:30,54.5,95.6,12.4,3.1,36.7
2026-02-24 01:54:40,55.6,98.4,14,3.9,37.2
2026-02-24 01:54:50,54,97.3,13.7,3.5,36.1
2026-02-24 01:55:00,54.1,97,12.2,2.5,36.1
2026-02-24 01:55:10,57.1,95.1,12.2,4.6,37.1
2026-02-24 01:55:20,54.6,95.6,17.4,3.9,36.6
2026-02-24 01:55:30,54.6,96.4,15.7,3.2,37.2
2026-02-24 01:55:40,53.9,96.2,17.2,2.3,37.2
2026-02-24 01:55:50,56.6,99.7,17.6,2.4,36.9
2026-02-24 01:56:00,55.9,99.2,12.6,2.7,36.6
2026-02-24 01:56:10,55.3,97,16.4,2.9,37.4
2026-02-24 01:56:20,56.2,98.6,18,2.7,37
2026-02-24 01:56:30,55.5,97.9,19.1,2.3,37
2026-02-24 01:56:40,53.7,98.9,16.4,4.5,36.1
2026-02-24 01:56:50,57.2,95.4,12,4.9,36.9
2026-02-24 01:57:00,53.7,97.6,18.7,2.5,37.1
2026-02-24 01:57:10,57.1,96.7,13.6,2.6,37.3
2026-02-24 01:57:20,54.8,100,19.8,3.9,37.3
2026-02-24 01:57:30,56,98,19.9,3.6,37.3
2026-02-24 01:57:40,54.4,99.4,12.8,4.7,36
2026-02-24 01:57:50,54.1,95.5,14,3.4,36.6
2026-02-24 01:58:00,57.4,98.9,12.8,4.9,37
2026-02-24 01:58:10,57.3,96.5,18,3.3,37
2026-02-24 01:58:20,55.1,98.9,12.2,3,37.3
2026-02-24 01:58:30,56.6,95.2,12.5,4.5,37.2
2026-02-24 01:58:40,54.4,95.7,18.6,3.2,36.7
2026-02-24 01:58:50,54.7,97.1,19.7,2.2,37.4
2026-02-24 01:59:00,53.7,96.2,16.8,2.5,37
2026-02-24 01:59:10,54.2,96.2,16.3,4.5,37.4
2026-02-24 01:59:20,57.4,97.4,15.8,3.9,37.3
2026-02-24 01:59:30,55.1,99.7,18.7,4.1,37.3
2026-02-24 01:59:40,55,96.1,17.6,2.9,37.3
2026-02-24 01:59:50,55.4,99.1,14.6,2.3,37
2026-02-24 02:00:00,39.2,97.5,16.3,2.8,36.9
2026-02-24 02:00:10,59,95.9,16.9,2.2,36.4
2026-02-24 02:00:20,61.3,99.9,19.6,5,37
2026-02-24 02:00:30,60.7,96.8,17.9,4,37
2026-02-24 02:00:40,59.9,95.5,12.4,3,36.7
2026-02-24 02:00:50,59,98.3,12.9,2,36.7
2026-02-24 02:01:00,61.1,97,19.9,2,36.3
2026-02-24 02:01:10,60.6,97.1,18.1,2.3,36.8
2026-02-24 02:01:20,59,95.9,15.4,4,37.3
2026-02-24 02:01:30,60.7,97,12.2,3.1,37
2026-02-24 02:01:40,59.8,97.7,17.9,4.7,37.2
2026-02-24 02:01:50,61,95.7,18.7,4.9,37
2026-02-24 02:02:00,61.7,99.5,13.7,2.8,36.2
2026-02-24 02:02:10,61,97.4,17.9,5,36.8
2026-02-24 02:02:20,61.6,99.8,16.3,3.5,36.8
2026-02-24 02:02:30,60.4,98.9,19.2,4.7,37.2
2026-02-24 02:02:40,61.2,96.8,15.9,4.4,37.2
2026-02-24 02:02:50,59.2,96.8,17.9,2.7,36.5
2026-02-24 02:03:00,61.3,98.8,16,4.2,37.1
2026-02-24 02:03:10,59.7,95.2,13.9,3.5,37.3
2026-02-24 02:03:20,59.5,99.9,19.6,3.1,37.3
2026-02-24 02:03:30,58.9,97.9,19,3.2,36
2026-02-24 02:03:40,58.8,98,17.8,4.7,37.4
2026-02-24 02:03:50,59.3,98.3,12.8,4,37.1
2026-02-24 02:04:00,62,97.4,13.5,4.2,36.1
2026-02-24 02:04:10,59.3,95.5,18,4.2,36.1
2026-02-24 02:04:20,58.9,95.4,14,4.5,36.8
2026-02-24 02:04:30,62.1,98.1,18.3,2.6,37
2026-02-24 02:04:40,60.1,96.2,18.7,2.5,36.1
2026-02-24 02:04:50,59,96.9,18.8,2.4,36.2
2026-02-24 02:05:00,62.1,99.4,15.5,3.5,37.1
2026-02-24 02:05:10,61.1,96.6,14.2,2.1,36.3
2026-02-24 02:05:20,62,96.2,13.1,4.3,37.3
2026-02-24 02:05:30,60.9,97.5,18.4,2.4,36.1
2026-02-24 02:05:40,62,97.5,16.8,2.9,36.4
2026-02-24 02:05:50,59.2,99.3,19.7,2.9,37
2026-02-24 02:06:00,59,96.9,14.9,4.8,37.3
2026-02-24 02:06:10,60,95.4,15.1,3.4,37.4
2026-02-24 02:06:20,58.7,98.9,12.5,4.7,36.9
2026-02-24 02:06:30,59.6,96.1,14.2,3.4,36.8
2026-02-24 02:06:40,59.6,95.3,14.3,2.5,36.3
2026-02-24 02:06:50,59.6,96.6,16.1,2.8,36.3
2026-02-24 02:07:00,62.2,99.6,13.1,2.7,37.3
2026-02-24 02:07:10,61.4,99.1,13.2,2.9,36.1
2026-02-24 02:07:20,59.9,96.1,12.5,2.2,36.9
2026-02-24 02:07:30,62,99.5,17.5,3,37.2
2026-02-24 02:07:40,59.7,98.7,12.8,5,36.9
2026-02-24 02:07:50,61.5,98.2,16.6,3.3,37.1
2026-02-24 02:08:00,60.2,98.9,17.7,2.5,37
2026-02-24 02:08:10,59.7,98.9,18.8,2,36.9
2026-02-24 02:08:20,60.1,96.6,18.9,2.6,37
2026-02-24 02:08:30,60.9,97.8,19.7,2,37.3
2026-02-24 02:08:40,60.2,95.7,16.1,2.3,36.9
2026-02-24 02:08:50,60.2,100,19.9,3.9,36.4
2026-02-24 02:09:00,59.2,97.3,12.9,3.3,36.3
2026-02-24 02:09:10,58.7,95.6,19.1,4.3,36
2026-02-24 02:09:20,61.8,95.1,19.5,2.4,36.8
2026-02-24 02:09:30,61.9,95.8,17.2,4.2,36.5
2026-02-24 02:09:40,60.7,95.2,17.2,2.2,36.9
2026-02-24 02:09:50,60,96.1,18.2,3,36.8
2026-02-24 02:10:00,61.6,97.8,14.4,3.4,36.4
2026-02-24 02:10:10,59.2,98.3,13.5,2.7,37.1
2026-02-24 02:10:20,59.5,95.2,14.5,2.6,37.1
2026-02-24 02:10:30,60.1,95.1,12.9,4.1,36
2026-02-24 02:10:40,60.6,95.5,14.6,2.6,36.2
2026-02-24 02:10:50,60.3,96.6,16.4,2.1,37.5
2026-02-24 02:11:00,62.2,96.2,19.5,2.6,37.1
2026-02-24 02:11:10,62.1,98.7,17.5,2.1,36
2026-02-24 02:11:20,61.4,98.3,19.6,3.5,36.1
2026-02-24 02:11:30,59.8,99.8,16.5,2.5,37.2
2026-02-24 02:11:40,59.4,96.1,12.1,3,37
2026-02-24 02:11:50,59.7,98.6,13.2,3.2,36.6
2026-02-24 02:12:00,60.8,97.5,16.8,3,36.3
2026-02-24 02:12:10,60,97.7,17.7,3.9,36.3
2026-02-24 02:12:20,59.3,97.9,12.2,3.7,36.6
2026-02-24 02:12:30,59,97.7,13.9,4.3,37
2026-02-24 02:12:40,62.8,99.7,17,3.1,36.2
2026-02-24 02:12:50,62.2,95.4,15,4.7,36.3
2026-02-24 02:13:00,60.1,98.1,13,4.7,36.6
2026-02-24 02:13:10,59.2,95.2,19.1,2.8,36.3
2026-02-24 02:13:20,59.4,98,14.1,3.2,36.1
2026-02-24 02:13:30,61.5,98.3,19.6,3.3,36.3
2026-02-24 02:13:40,62.4,95.5,16.5,3.4,36.7
2026-02-24 02:13:50,62.7,97.2,17.5,2.5,36.4
2026-02-24 02:14:00,61.7,99.4,16.1,2.2,36.1
2026-02-24 02:14:10,62.4,95.3,18.9,3.5,37.4
2026-02-24 02:14:20,61,99.8,13.3,2.7,37.2
2026-02-24 02:14:30,61.8,99.7,20,3.1,36
2026-02-24 02:14:40,60.1,97.2,16.6,4.5,37.1
2026-02-24 02:14:50,62,95.6,14.4,2.5,37
2026-02-24 02:15:00,60.6,98.4,15.1,4,37.2
2026-02-24 02:15:10,62.8,96.7,19.4,2.3,36.1
2026-02-24 02:15:20,59.5,98,14.2,3.5,36.5
2026-02-24 02:15:30,63,99.7,17.3,2.7,36.4
2026-02-24 02:15:40,59.8,96,12.3,2.4,37.4
2026-02-24 02:15:50,60.9,96.5,13.3,2.7,37.1
2026-02-24 02:16:00,61.5,97.4,19.5,3.9,37.1
2026-02-24 02:16:10,62.1,95.6,17.9,4.3,37.2
2026-02-24 02:16:20,61.1,97.4,18.2,2.5,36.7
2026-02-24 02:16:30,62.1,97.4,18.3,3.3,36.7
2026-02-24 02:16:40,62.3,96.2,15.3,2.9,36.1
2026-02-24 02:16:50,61.6,99.5,13.7,3.1,37.3
2026-02-24 02:17:00,59.5,99.4,17.4,2.8,36.4
2026-02-24 02:17:10,62.6,99,16.4,2.6,36.4
2026-02-24 02:17:20,59.8,99.7,18.4,3.6,36
2026-02-24 02:17:30,60.8,96.8,14.6,3.3,36.2
2026-02-24 02:17:40,60,97.2,15.2,4.8,36.1
2026-02-24 02:17:50,59.9,96.9,18.7,3.5,36.9
2026-02-24 02:18:00,62.7,98.1,14.6,4.9,36.4
2026-02-24 02:18:10,62.1,97.8,18.8,4,36.9
2026-02-24 02:18:20,62.2,96.3,19.6,4.8,36.2
2026-02-24 02:18:30,61.6,96.8,14,3.4,36.4
2026-02-24 02:18:40,59.8,96.2,17.3,3.2,36.1
2026-02-24 02:18:50,62.9,98.4,15.9,3.8,36.2
2026-02-24 02:19:00,61,98.5,16,3.9,36.1
2026-02-24 02:19:10,63.1,99.7,12,3.2,37.1
2026-02-24 02:19:20,59.6,99.8,15.9,4.3,37.3
2026-02-24 02:19:30,62.6,97,12.6,3,36.7
2026-02-24 02:19:40,62.4,97.2,13.6,3,37.3
2026-02-24 02:19:50,61.1,99.4,19.3,2.6,36.3
2026-02-24 02:20:00,61.9,95.5,15.7,3.5,36.6
2026-02-24 02:20:10,59.5,98,17.9,3.6,36.4
2026-02-24 02:20:20,62,98.5,12.6,4.1,36.5
2026-02-24 02:20:30,61.8,100,16.4,3.6,37.4
2026-02-24 02:20:40,62.3,97.2,12.7,4.1,37.2
2026-02-24 02:20:50,62.1,98.9,19.9,2.5,36.4
2026-02-24 02:21:00,62.9,96,14.5,3.1,36.4
2026-02-24 02:21:10,61,96.6,14.9,2.5,36.4
2026-02-24 02:21:20,61,95.2,15.5,2.7,36.9
2026-02-24 02:21:30,63.3,95.3,14.1,3.1,36.4
2026-02-24 02:21:40,60.9,98.8,12.3,3.7,37.5
2026-02-24 02:21:50,62,98.1,16.2,3.1,36.1
2026-02-24 02:22:00,63.2,95.8,13.7,2.1,37.4
2026-02-24 02:22:10,63.4,95.1,19.3,2.8,36.7
2026-02-24 02:22:20,62.4,95.7,14.4,2.8,37
2026-02-24 02:22:30,61.4,97.3,13,3.1,36.9
2026-02-24 02:22:40,63.2,99.2,17,4.8,37.4
2026-02-24 02:22:50,62.4,96.6,17.9,4,36.7
2026-02-24 02:23:00,59.8,97.9,14.9,4,36.9
2026-02-24 02:23:10,60.9,95.7,12.2,3,36.2
2026-02-24 02:23:20,60.3,95.5,18.9,4.6,37.1
2026-02-24 02:23:30,60.7,97.4,13.3,4.7,37.4
2026-02-24 02:23:40,63.2,95.5,14.8,3,36.2
2026-02-24 02:23:50,61.6,96.8,15.7,3.7,36.8
2026-02-24 02:24:00,60.8,95.4,13.9,2.2,36.8
2026-02-24 02:24:10,63.4,97.6,17,3.9,36.6
2026-02-24 02:24:20,60.9,99,13.3,3.4,37
2026-02-24 02:24:30,63.3,96.5,19.6,4.8,37.3
2026-02-24 02:24:40,61.3,98.9,16.4,4.6,36.3
2026-02-24 02:24:50,60.7,95.8,17.1,2.4,37.1
2026-02-24 02:25:00,61.4,95.9,14.4,4.7,37.3
2026-02-24 02:25:10,61.8,99.8,13.3,2.2,36.9
2026-02-24 02:25:20,61,100,16.8,4.9,37
2026-02-24 02:25:30,60.9,98.8,18.9,4.7,37.1
2026-02-24 02:25:40,63.6,95.1,13.4,3.5,37
2026-02-24 02:25:50,60.7,95.2,14.6,4.1,37.2
2026-02-24 02:26:00,63.5,97.8,14.9,4.9,37.2
2026-02-24 02:26:10,61.6,99.2,13.8,3.5,36.9
2026-02-24 02:26:20,60.7,96.1,18.5,3.3,37.4
2026-02-24 02:26:30,59.8,97.6,19.5,4.9,37.2
2026-02-24 02:26:40,62.1,99.1,12.6,4,36.9
2026-02-24 02:26:50,62.1,99.8,13.8,3.3,37.1
2026-02-24 02:27:00,63.7,95.3,14.2,2.4,36.2
2026-02-24 02:27:10,61.7,98.5,16.5,3.1,37.2
2026-02-24 02:27:20,60.9,97,13.9,4.5,36.7
2026-02-24 02:27:30,60.7,95.7,19.8,2.6,36.3
2026-02-24 02:27:40,62.6,99,18,4.6,36.2
2026-02-24 02:27:50,60.4,95.8,12.8,4.6,37.1
2026-02-24 02:28:00,61.3,98.1,15.8,2.1,36.7
2026-02-24 02:28:10,62.4,95.4,19.3,3.3,37
2026-02-24 02:28:20,61,98.7,13.4,3.1,36.7
2026-02-24 02:28:30,60.5,98.9,14.1,4.2,36.5
2026-02-24 02:28:40,61.5,96.5,15.4,2.8,36.6
2026-02-24 02:28:50,60.5,96.1,14.9,3.1,36.2
2026-02-24 02:29:00,60.9,98.3,19.5,2.7,36.1
2026-02-24 02:29:10,63.4,99.5,19.3,4.9,36.7
2026-02-24 02:29:20,62.4,96.3,12.5,2.8,37.2
2026-02-24 02:29:30,60,98.6,13.8,4.3,36.5
2026-02-24 02:29:40,62.8,98.5,15.9,3.4,37.5
2026-02-24 02:29:50,63.5,96.9,12.3,4.9,36.2
2026-02-24 02:30:00,124.8,99.4,18.2,3.5,37.2
2026-02-24 02:30:10,63.3,99.4,14.9,3,36.4
2026-02-24 02:30:20,61.7,99.6,12.7,4.5,36.1
2026-02-24 02:30:30,63.3,96.8,15.3,2.2,37.4
2026-02-24 02:30:40,63.7,99.2,19.9,4.4,36.9
2026-02-24 02:30:50,63.3,97.4,13.1,2.7,37
2026-02-24 02:31:00,61.3,96.1,18.7,4.6,37.1
2026-02-24 02:31:10,61.7,96.6,12.5,2.9,36.1
2026-02-24 02:31:20,63,97.2,19.8,4.1,36.3
2026-02-24 02:31:30,62.4,96.9,15.9,3.9,36.3
2026-02-24 02:31:40,62.9,96.7,19.4,4.8,36.6
2026-02-24 02:31:50,61.4,95.2,13.7,3.6,36.1
2026-02-24 02:32:00,61.7,98.9,17.2,2.3,37.4
2026-02-24 02:32:10,62.4,96.2,14.3,4.6,37.3
2026-02-24 02:32:20,63.7,96.3,14.3,3.2,36
2026-02-24 02:32:30,63,95.8,13.1,3.9,36.8
2026-02-24 02:32:40,64.1,95.7,17.9,2.9,36.5
2026-02-24 02:32:50,60.5,97.8,13.6,4,37.4
2026-02-24 02:33:00,60.4,96.8,19.1,3.8,36.4
2026-02-24 02:33:10,60.7,96.7,14.7,2.9,36.7
2026-02-24 02:33:20,61.7,97.8,12.5,5,37.2
2026-02-24 02:33:30,63.6,97,13.3,3.5,37.1
2026-02-24 02:33:40,61.8,99.1,17.2,3,36.2
2026-02-24 02:33:50,63.6,99.8,13.9,2.1,37.2
2026-02-24 02:34:00,61.2,97.4,18.4,4.9,36.4
2026-02-24 02:34:10,61.2,96.4,16.7,2.1,37.1
2026-02-24 02:34:20,63.2,99.8,17.6,2.1,36.6
2026-02-24 02:34:30,63.7,95.6,16.6,2.8,36.6
2026-02-24 02:34:40,62.7,99.3,15.9,3.9,37.4
2026-02-24 02:34:50,62.7,96.7,18.3,2.9,36.1
2026-02-24 02:35:00,63.4,99.3,14.1,4.6,36.4
2026-02-24 02:35:10,60.9,96.1,14,2.4,36.6
2026-02-24 02:35:20,61.2,96.6,12.3,3.8,37.4
2026-02-24 02:35:30,62,99.8,16.9,2.5,37
2026-02-24 02:35:40,61.2,97.2,13.3,3.9,36
2026-02-24 02:35:50,61.6,98.8,14.4,4.1,37.4
2026-02-24 02:36:00,61.9,98.2,16.9,2.4,36.7
2026-02-24 02:36:10,61.9,98.5,17.9,2.6,36.8
2026-02-24 02:36:20,61.7,99.9,16.9,3.5,37.4
2026-02-24 02:36:30,61.2,99.1,17.6,2.1,37.3
2026-02-24 02:36:40,62.6,99.1,14.3,3.7,36.2
2026-02-24 02:36:50,62.6,97.8,13.3,4.8,36.2
2026-02-24 02:37:00,64.3,97.9,17.1,5,37.3
2026-02-24 02:37:10,63,97.5,19.2,4.7,36.2
2026-02-24 02:37:20,62.3,96.8,15.4,3.3,36.9
2026-02-24 02:37:30,63.7,99.2,16.1,4.6,37.1
2026-02-24 02:37:40,64.2,97,15.6,3.2,37.5
2026-02-24 02:37:50,62.9,95.1,13.9,4.3,36.3
2026-02-24 02:38:00,63.1,95.8,17.6,2.3,37.1
2026-02-24 02:38:10,61.5,95.5,16.5,2.9,36.9
2026-02-24 02:38:20,64.5,98.3,13.5,4.1,36.2
2026-02-24 02:38:30,64,97.8,15.8,4.1,36.2
2026-02-24 02:38:40,61.7,97.3,12.2,3.9,36.9
2026-02-24 02:38:50,61.7,96.1,14.5,2.9,36.2
2026-02-24 02:39:00,63.9,97.3,15.1,4.4,37.5
2026-02-24 02:39:10,62,95.3,13.5,2.6,36.7
2026-02-24 02:39:20,61.4,98.6,18.9,4.4,36.2
2026-02-24 02:39:30,60.8,97.5,14.2,4.1,36.6
2026-02-24 02:39:40,63.9,96.2,15.5,4.8,36.3
2026-02-24 02:39:50,63.5,96.2,19.2,2.3,36.2
2026-02-24 02:40:00,62.8,98.1,15.4,3.7,37.3
2026-02-24 02:40:10,62.2,96.3,15.6,3.3,36.2
2026-02-24 02:40:20,64.4,99.4,14.6,4.4,37.3
2026-02-24 02:40:30,62,96,14.3,2.6,36.2
2026-02-24 02:40:40,61.3,98.5,18.9,4,36.2
2026-02-24 02:40:50,62.8,95.1,19.7,2.7,36.9
2026-02-24 02:41:00,63.9,95.1,19.6,3.8,37.4
2026-02-24 02:41:10,61,95.9,13.8,2.1,36.1
2026-02-24 02:41:20,63.4,100,18.7,2.2,37
2026-02-24 02:41:30,62.9,98.3,13.9,3.5,36.5
2026-02-24 02:41:40,63,97.8,12.7,4.2,37
2026-02-24 02:41:50,61.8,99.5,19.7,3.4,37.4
2026-02-24 02:42:00,63.1,98.4,18.6,4,37.2
2026-02-24 02:42:10,63.4,98.1,18.7,3.7,36.8
2026-02-24 02:42:20,63.8,97.1,17.1,2.7,37.1
2026-02-24 02:42:30,62.3,98.4,16.4,2,37.4
2026-02-24 02:42:40,62.4,97.9,19,3.5,36.7
2026-02-24 02:42:50,61.2,96.2,19.2,2.2,36.5
2026-02-24 02:43:00,62.6,98.9,17.2,2.2,36.5
2026-02-24 02:43:10,61.5,98.4,15.6,4.1,36.9
2026-02-24 02:43:20,62.3,98.7,15.1,4,36.8
2026-02-24 02:43:30,64.6,95.1,17.1,2.9,36.6
2026-02-24 02:43:40,64.5,96.7,16.4,3.4,36.3
2026-02-24 02:43:50,61.9,97,13.9,2.5,36.1
2026-02-24 02:44:00,64.8,99.6,18.1,3,36.2
2026-02-24 02:44:10,64,97,16.2,2,36
2026-02-24 02:44:20,64.4,97.9,16.1,2.1,37.1
2026-02-24 02:44:30,62.5,95.4,12,3.4,36.8
2026-02-24 02:44:40,61.5,97.9,16.1,3.7,37.2
2026-02-24 02:44:50,64.1,95.1,14.2,4.1,37.4
2026-02-24 02:45:00,62.1,98.2,15.9,2.6,36.5
2026-02-24 02:45:10,63,96.9,16.4,2.2,36.1
2026-02-24 02:45:20,64.1,99.6,13.7,3.8,36.4
2026-02-24 02:45:30,64.6,96.7,14,4.3,37.1
2026-02-24 02:45:40,64.1,95.8,19.8,2.3,36.9
2026-02-24 02:45:50,63.9,97.3,12.2,2.4,37.4
2026-02-24 02:46:00,62.8,96,16.5,3,36.2
2026-02-24 02:46:10,62.9,96.9,18.5,4.8,37.1
2026-02-24 02:46:20,63.2,98.5,17.4,4.3,36.1
2026-02-24 02:46:30,63.9,96.5,18.4,4.5,36.9
2026-02-24 02:46:40,63,96.8,17.7,2.1,36.1
2026-02-24 02:46:50,61.9,96.3,15.3,2.8,36.9
2026-02-24 02:47:00,61.9,96.3,16.5,2.5,36.9
2026-02-24 02:47:10,61.5,99.7,16.8,3.4,37.4
2026-02-24 02:47:20,65.1,96.9,14.5,4.5,36.6
2026-02-24 02:47:30,63.7,98.5,17.2,2.2,37.4
2026-02-24 02:47:40,61.4,96.7,15.7,3.2,36.7
2026-02-24 02:47:50,64.5,95.3,15.3,2.4,36.7
2026-02-24 02:48:00,65.2,96.4,18.2,4.4,36.4
2026-02-24 02:48:10,64.5,96.6,15.5,2.2,36.6
2026-02-24 02:48:20,63.5,97.3,13.2,2.4,37
2026-02-24 02:48:30,63.6,96.7,18.9,3.8,36.8
2026-02-24 02:48:40,63.9,96.4,15.2,4.7,37.2
2026-02-24 02:48:50,63,99.3,19.8,4.5,36.7
2026-02-24 02:49:00,63,99.7,18.5,2.4,36.9
2026-02-24 02:49:10,61.4,98.8,13,3,37.5
2026-02-24 02:49:20,64,96.6,16.9,2.5,36.4
2026-02-24 02:49:30,64.8,96.6,16.1,4.7,37.1
2026-02-24 02:49:40,63.9,97,19.9,2.9,36.2
2026-02-24 02:49:50,63.2,95,12.6,4.1,36.7
2026-02-24 02:50:00,64.1,95.6,19.4,4.4,37
2026-02-24 02:50:10,62.9,98.6,17.5,3.7,36.4
2026-02-24 02:50:20,63.3,95.9,18.2,2.8,37.2
